channel_value
float
""
8.821487426757812e-06
7.987022399902344e-06
3.5762786865234375e-07
-1.2755393981933594e-05
6.556510925292969e-06
6.079673767089844e-06
-7.271766662597656e-06
1.0371208190917969e-05
1.9550323486328125e-05
3.0159950256347656e-05
2.1576881408691406e-05
8.225440979003906e-06
-1.5497207641601562e-06
-5.960464477539062e-07
-2.6226043701171875e-06
7.271766662597656e-06
-2.47955322265625e-05
-3.8743019104003906e-05
-1.0013580322265625e-05
-8.106231689453125e-06
-6.079673767089844e-06
1.2755393981933594e-05
-4.291534423828125e-06
-2.7298927307128906e-05
-3.7550926208496094e-05
-4.2319297790527344e-05
-4.57763671875e-05
-5.316734313964844e-05
-5.805492401123047e-05
-6.723403930664062e-05
-6.878376007080078e-05
-4.9114227294921875e-05
-4.3272972106933594e-05
-3.790855407714844e-05
-4.303455352783203e-05
-4.0650367736816406e-05
-2.8848648071289062e-05
-2.3484230041503906e-05
-3.4332275390625e-05
-3.075599670410156e-05
-2.6106834411621094e-05
-2.0742416381835938e-05
1.9073486328125e-06
1.7881393432617188e-06
-1.6689300537109375e-06
3.0994415283203125e-06
1.6570091247558594e-05
4.291534423828125e-06
-1.1920928955078125e-05
-1.9311904907226562e-05
-3.731250762939453e-05
-3.337860107421875e-05
-3.2067298889160156e-05
-3.6835670471191406e-05
-2.9802322387695312e-05
-1.811981201171875e-05
3.5762786865234375e-07
3.337860107421875e-05
3.325939178466797e-05
1.3947486877441406e-05
6.556510925292969e-06
-9.775161743164062e-06
-5.364418029785156e-06
-2.7418136596679688e-06
3.337860107421875e-06
-2.1457672119140625e-06
-6.9141387939453125e-06
-5.602836608886719e-06
4.76837158203125e-07
-3.5762786865234375e-06
-1.4543533325195312e-05
-2.7298927307128906e-05
-3.1113624572753906e-05
-4.4226646423339844e-05
-4.76837158203125e-05
-5.5789947509765625e-05
-8.0108642578125e-05
-8.52346420288086e-05
-6.711483001708984e-05
-5.4717063903808594e-05
-4.9948692321777344e-05
-4.9948692321777344e-05
-7.236003875732422e-05
-7.832050323486328e-05
-7.903575897216797e-05
-8.046627044677734e-05
-7.295608520507812e-05
-7.2479248046875e-05
-6.210803985595703e-05
-3.814697265625e-05
-2.014636993408203e-05
-3.123283386230469e-05
-4.291534423828125e-05
-1.5139579772949219e-05
1.2993812561035156e-05
4.792213439941406e-05
4.971027374267578e-05
4.1961669921875e-05
2.3603439331054688e-05
1.5854835510253906e-05
3.0159950256347656e-05
4.5418739318847656e-05
3.8623809814453125e-05
3.8743019104003906e-05
4.482269287109375e-05
4.8041343688964844e-05
4.029273986816406e-05
3.802776336669922e-05
3.123283386230469e-05
3.2782554626464844e-05
3.1113624572753906e-05
4.398822784423828e-05
6.306171417236328e-05
6.723403930664062e-05
6.127357482910156e-05
4.1961669921875e-05
3.743171691894531e-05
3.1948089599609375e-05
3.9577484130859375e-05
5.078315734863281e-05
4.4345855712890625e-05
5.0902366638183594e-05
6.258487701416016e-05
6.23464584350586e-05
7.557868957519531e-05
8.153915405273438e-05
5.9485435485839844e-05
4.565715789794922e-05
2.586841583251953e-05
7.510185241699219e-06
4.5299530029296875e-06
1.4901161193847656e-05
3.0875205993652344e-05
4.398822784423828e-05
5.4717063903808594e-05
5.3882598876953125e-05
6.401538848876953e-05
5.507469177246094e-05
4.2438507080078125e-05
3.314018249511719e-05
6.198883056640625e-06
2.2649765014648438e-06
-8.344650268554688e-07
5.841255187988281e-06
1.2516975402832031e-05
1.2755393981933594e-05
-1.0132789611816406e-05
-8.106231689453125e-06
-2.0265579223632812e-05
-3.707408905029297e-05
-2.86102294921875e-05
-2.765655517578125e-05
-4.410743713378906e-05
-5.245208740234375e-05
-5.888938903808594e-05
-7.367134094238281e-05
-4.5418739318847656e-05
-2.6106834411621094e-05
-3.337860107421875e-05
-3.24249267578125e-05
-5.042552947998047e-05
-5.030632019042969e-05
-4.3272972106933594e-05
-2.1457672119140625e-05
-3.8504600524902344e-05
-4.172325134277344e-05
-3.254413604736328e-05
-4.5418739318847656e-05
-4.506111145019531e-05
-5.269050598144531e-05
-5.412101745605469e-05
-4.756450653076172e-05
-1.728534698486328e-05
-7.867813110351562e-06
-1.33514404296875e-05
-1.919269561767578e-05
-1.9073486328125e-05
-1.2159347534179688e-05
-4.291534423828125e-06
1.2993812561035156e-05
3.6835670471191406e-05
5.1975250244140625e-05
6.639957427978516e-05
6.556510925292969e-05
5.245208740234375e-05
5.078315734863281e-05
5.2928924560546875e-05
5.424022674560547e-05
6.198883056640625e-05
6.0677528381347656e-05
8.07046890258789e-05
8.20159912109375e-05
7.18832015991211e-05
4.780292510986328e-05
4.00543212890625e-05
3.337860107421875e-05
4.3392181396484375e-05
4.9948692321777344e-05
6.687641143798828e-05
5.6624412536621094e-05
5.793571472167969e-05
5.519390106201172e-05
2.8848648071289062e-05
1.2278556823730469e-05
2.384185791015625e-05
2.8133392333984375e-05
3.2067298889160156e-05
5.519390106201172e-05
7.092952728271484e-05
6.341934204101562e-05
5.638599395751953e-05
4.851818084716797e-05
3.039836883544922e-05
2.3484230041503906e-05
2.9921531677246094e-05
3.528594970703125e-05
3.3974647521972656e-05
5.543231964111328e-05
6.759166717529297e-05
5.5670738220214844e-05
4.7206878662109375e-05
3.5762786865234375e-05
1.9669532775878906e-05
4.5299530029296875e-06
3.4570693969726562e-06
-1.6808509826660156e-05
-2.8133392333984375e-05
-2.4318695068359375e-05
-2.2172927856445312e-05
-2.2292137145996094e-05
-1.5139579772949219e-05
-1.3947486877441406e-05
9.298324584960938e-06
2.6106834411621094e-05
2.288818359375e-05
2.4199485778808594e-05
2.8133392333984375e-05
1.8715858459472656e-05
