channel_value
float
""
-8.9474331354481902e-06
-8.815387528459783e-06
-8.4219015089300182e-06
-7.7748937204814899e-06
-6.8874471773479406e-06
-5.7776366886867003e-06
-4.4682854309527375e-06
-2.9866469489176416e-06
-1.3640088635328416e-06
3.6478837277773914e-07
2.1619248929355031e-06
3.9872743622909388e-06
5.7991817564052347e-06
7.5553466836427391e-06
9.2138078834600724e-06
1.0734013555130874e-05
1.2077951867378388e-05
1.3211304512102065e-05
1.4104573932323905e-05
1.4734126351834137e-05
1.5083085523429021e-05
1.5142012294591148e-05
1.4909309636078549e-05
1.439130386707187e-05
1.3601971747164953e-05
1.2562304517992212e-05
1.1299326663472168e-05
9.8448160874523314e-06
8.2337960464578799e-06
6.5028932228337017e-06
4.6886696587938693e-06
2.8260444949022082e-06
9.4691869622423656e-07
-9.2089836511309313e-07
-2.7543820732395878e-06
-4.5355569715926293e-06
-6.2513158263281874e-06
-7.8928144831743289e-06
-9.4544951367179214e-06
-1.0932820532523867e-05
-1.232482284170925e-05
-1.3626583917516039e-05
-1.483176668955065e-05
-1.5930310728630036e-05
-1.6907390677109623e-05
-1.7742714209548999e-05
-1.8410212940701718e-05
-1.8878151959531216e-05
-1.9109659964549562e-05
-1.9063659170111995e-05
-1.8696157580890084e-05
-1.7961853303893361e-05
-1.6815991314076939e-05
-1.5216410476832906e-05
-1.312571419107118e-05
-1.0513496918724841e-05
-7.3585557466245347e-06
-3.6510122885791812e-06
6.0573607484047159e-07
5.3933233417595594e-06
1.0677074062078188e-05
1.6405112885489811e-05
2.2508021823398728e-05
2.8899134755053222e-05
3.5475543486613225e-05
4.2119862326743988e-05
4.8702765168426635e-05
5.5086264254975026e-05
6.1127653322320274e-05
6.6683986581420981e-05
7.1616919657652725e-05
7.5797697136402662e-05
7.9112045483625313e-05
8.1464715957829431e-05
8.2783429895133404e-05
8.3021999709021325e-05
8.2162442810845978e-05
8.0215960112707061e-05
7.7222719228332748e-05
7.3250451975415812e-05
6.8391949085800676e-05
6.2761599536334821e-05
5.64911736715892e-05
4.9725087112916411e-05
4.2615401671035887e-05
3.5316817166259124e-05
2.79818919758897e-05
2.0756693050985476e-05
1.3777031080624835e-05
7.1653862864430478e-06
1.0285719529013298e-06
-4.5438638990393746e-06
-9.480545426526173e-06
-1.3728561269437885e-05
-1.7253242301386782e-05
-2.0037532052357394e-05
-2.2081054105259489e-05
-2.339896933771955e-05
-2.4020696877653369e-05
-2.3988548751118071e-05
-2.3356308124734567e-05
-2.2187759346399852e-05
-2.0555164209048017e-05
-1.8537668733128564e-05
-1.6219622261896394e-05
-1.3688794798925754e-05
-1.1034487006793806e-05
-8.34553952330645e-06
-5.7082633864030395e-06
-3.2043281441965502e-06
-9.0865836483508664e-07
1.1125990827648462e-06
2.8039656813718264e-06
4.1223050365388218e-06
5.038202659420163e-06
5.5369787705842337e-06
5.6192669721555167e-06
5.3011043413267094e-06
4.6134913533723407e-06
3.6013982185639724e-06
2.3222147647719436e-06
8.4366569126827134e-07
-7.587613717361539e-07
-2.4048005171779209e-06
-4.0127030646905155e-06
-5.5027147729883406e-06
-6.800585620016023e-06
-7.8409425600651944e-06
-8.570346271994945e-06
-8.9498579735165905e-06
-8.9569464243374008e-06
-8.5865929061443441e-06
-7.8514858755859145e-06
-6.7812427406697989e-06
-5.4206513680180395e-06
-3.8269842295065217e-06
-2.0665014990115799e-06
-2.1031989618667493e-07
1.670123898961238e-06
3.5077426619073976e-06
5.2443048448348112e-06
6.8344708666233717e-06
8.2490692572725042e-06
9.4773544442566963e-06
1.0528044365118392e-05
1.1429006293502281e-05
1.2225545669281823e-05
1.2977345439687795e-05
1.3754199772471502e-05
1.4630774552660885e-05
1.568070766159094e-05
1.6970421741580117e-05
1.855306243266242e-05
2.0462983372069052e-05
2.2711185400825426e-05
2.5282067971063981e-05
2.8131778769278084e-05
3.1188350725174611e-05
3.4353701979892002e-05
3.7507451648550026e-05
4.051237930798628e-05
4.3221240625118319e-05
4.5484549699105096e-05
4.7158864479345149e-05
4.8115064268691662e-05
4.8246096111898969e-05
4.7473694280986818e-05
4.5753633014756709e-05
4.3079164367391543e-05
3.9482409659919084e-05
3.5033602607345244e-05
2.9838226607132613e-05
2.4032222136881368e-05
1.7775564847160474e-05
1.1244620919416541e-05
4.6237567469358275e-06
-1.9032802454804391e-06
-8.1616893617410361e-06
-1.3993167251968065e-05
-1.9262262675603202e-05
-2.3861212337538622e-05
-2.7713046811139827e-05
-3.0772882796243566e-05
-3.3027442768072878e-05
-3.4492959653121794e-05
-3.5211723941041817e-05
-3.5247605592073989e-05
-3.4680926484043435e-05
-3.3603076875471372e-05
-3.2111245867633319e-05
-3.0303594192784739e-05
-2.8275127014527503e-05
-2.611443963568202e-05
-2.3901417340909756e-05
-2.1705880267045934e-05
-1.958708145910695e-05
-1.7593904209135384e-05
-1.5765558825754154e-05
-1.4132562859274029e-05
-1.2717793057218612e-05
-1.1537428550546495e-05
-1.0601649211246999e-05
-9.9150152583526181e-06
-9.4765145979604661e-06
-9.2793282319142508e-06
-9.3104139110961094e-06
-9.5500451749653971e-06
-9.9714582675105327e-06
-1.0540758314066679e-05
-1.121721137370662e-05
-1.1954006564879182e-05
-1.2699528157269682e-05
-1.3399111952382494e-05
-1.3997207938863139e-05
-1.4439823295948683e-05
-1.4677082619072467e-05
-1.466572128512581e-05
-1.4371328648936453e-05
-1.3770172518256772e-05
-1.2850470347520584e-05
-1.1613015902469666e-05
-1.0071123902872048e-05
-8.2499058321315683e-06
-6.1849433207073185e-06
-3.9204649324908084e-06
-1.5071625879712752e-06
1.0001963535366343e-06
3.545206738067373e-06
